record_date,user_id,power_consumption
2016/9/7,241,475
2016/9/10,482,475
2016/9/14,496,475
2016/9/10,503,475
2016/9/1,616,475
2016/9/2,642,475
2016/9/1,706,475
2016/9/18,706,475
2016/9/21,773,475
2016/9/22,922,475
2016/9/8,937,475
2016/9/7,1040,475
2016/9/23,1076,475
2016/9/29,1085,475
2016/9/25,1087,475
2016/9/7,1100,475
2016/9/21,1251,475
2016/9/14,1282,475
2016/9/20,1325,475
2016/9/2,1328,475
2016/9/26,1377,475
2016/9/4,84,476
2016/9/18,84,476
2016/9/22,84,476
2016/9/3,126,476
2016/9/10,185,476
2016/9/24,197,476
2016/9/1,199,476
2016/9/24,205,476
2016/9/6,365,476
2016/9/14,365,476
2016/9/19,496,476
2016/9/3,848,476
2016/9/26,936,476
2016/9/27,961,476
2016/9/6,1025,476
2016/9/17,1076,476
2016/9/9,1173,476
2016/9/3,1304,476
2016/9/5,1314,476
2016/9/19,1321,476
2016/9/27,109,477
2016/9/20,118,477
2016/9/19,120,477
2016/9/22,126,477
2016/9/20,203,477
2016/9/19,250,477
2016/9/15,338,477
2016/9/14,475,477
2016/9/30,508,477
2016/9/9,591,477
2016/9/15,630,477
2016/9/7,850,477
2016/9/1,961,477
2016/9/14,1012,477
2016/9/10,1021,477
2016/9/14,1100,477
2016/9/1,1108,477
2016/9/28,1118,477
2016/9/6,1173,477
2016/9/26,1174,477
2016/9/4,1203,477
2016/9/3,1217,477
2016/9/27,1217,477
2016/9/30,1231,477
2016/9/17,1251,477
2016/9/9,1263,477
2016/9/20,1306,477
2016/9/6,1342,477
2016/9/2,1420,477
2016/9/21,1450,477
2016/9/26,8,478
2016/9/18,73,478
2016/9/4,103,478
2016/9/21,193,478
2016/9/28,203,478
2016/9/8,214,478
2016/9/30,366,478
2016/9/27,471,478
2016/9/12,596,478
2016/9/18,776,478
2016/9/7,823,478
2016/9/9,917,478
2016/9/9,1026,478
2016/9/30,1244,478
2016/9/20,1251,478
2016/9/6,1377,478
2016/9/14,1390,478
2016/9/23,1437,478
2016/9/9,66,480
2016/9/18,103,480
2016/9/4,107,480
2016/9/4,111,480
2016/9/30,188,480
2016/9/19,197,480
2016/9/13,222,480
2016/9/11,352,480
2016/9/28,354,480
2016/9/30,546,480
2016/9/24,564,480
2016/9/2,587,480
2016/9/10,616,480
2016/9/12,720,480
2016/9/15,835,480
2016/9/27,840,480
2016/9/23,848,480
2016/9/11,867,480
2016/9/22,971,480
2016/9/17,1031,480
2016/9/2,1076,480
2016/9/21,1231,480
2016/9/1,1258,480
2016/9/9,1306,480
2016/9/22,1377,480
2016/9/10,1390,480
2016/9/4,1420,480
2016/9/19,6,481
2016/9/24,73,481
2016/9/24,109,481
2016/9/24,152,481
2016/9/22,250,481
2016/9/5,394,481
2016/9/16,411,481
2016/9/22,572,481
2016/9/1,596,481
2016/9/6,646,481
2016/9/13,835,481
2016/9/9,844,481
2016/9/21,848,481
2016/9/14,888,481
2016/9/2,939,481
2016/9/25,1050,481
2016/9/25,1064,481
2016/9/6,1174,481
2016/9/28,1174,481
2016/9/30,1174,481
2016/9/1,1194,481
2016/9/5,1238,481
2016/9/8,1250,481
2016/9/8,1296,481
2016/9/4,1325,481
2016/9/18,1374,481
2016/9/5,1380,481
2016/9/5,1383,481
2016/9/27,73,482
2016/9/8,127,482
2016/9/8,128,482
2016/9/21,152,482
2016/9/11,198,482
2016/9/2,202,482
2016/9/11,215,482
2016/9/29,230,482
2016/9/14,250,482
2016/9/30,329,482
2016/9/14,354,482
2016/9/1,507,482
2016/9/24,542,482
2016/9/24,546,482
2016/9/24,711,482
2016/9/10,762,482
2016/9/9,934,482
2016/9/9,937,482
2016/9/20,955,482
2016/9/18,1024,482
2016/9/11,1076,482
2016/9/8,1085,482
2016/9/12,1100,482
2016/9/19,1212,482
2016/9/3,1248,482
2016/9/5,1321,482
2016/9/12,1382,482
2016/9/1,66,483
2016/9/5,284,483
2016/9/8,365,483
2016/9/12,496,483
2016/9/13,539,483
2016/9/21,559,483
2016/9/6,578,483
2016/9/22,587,483
2016/9/7,848,483
2016/9/27,934,483
2016/9/13,955,483
2016/9/10,961,483
2016/9/29,995,483
2016/9/2,1050,483
2016/9/15,1061,483
2016/9/19,1100,483
2016/9/22,1100,483
2016/9/3,1108,483
2016/9/6,1136,483
2016/9/23,1170,483
2016/9/6,1188,483
2016/9/22,1188,483
2016/9/4,1211,483
2016/9/15,1251,483
2016/9/19,1251,483
2016/9/22,1251,483
2016/9/22,1299,483
2016/9/24,1311,483
2016/9/2,1356,483
2016/9/9,1366,483
2016/9/3,1390,483
2016/9/4,11,484
2016/9/5,141,484
2016/9/24,273,484
2016/9/23,293,484
2016/9/14,337,484
2016/9/28,527,484
2016/9/2,596,484
2016/9/13,786,484
2016/9/19,951,484
2016/9/10,990,484
2016/9/16,1364,484
2016/9/27,81,485
2016/9/26,196,485
2016/9/20,199,485
2016/9/23,260,485
2016/9/2,330,485
2016/9/3,366,485
2016/9/21,405,485
2016/9/8,503,485
2016/9/29,559,485
2016/9/25,633,485
2016/9/9,698,485
2016/9/11,740,485
2016/9/6,790,485
2016/9/4,917,485
2016/9/7,927,485
2016/9/6,954,485
2016/9/12,971,485
2016/9/4,983,485
2016/9/29,1118,485
2016/9/14,1177,485
2016/9/18,1251,485
2016/9/2,1269,485
2016/9/10,1282,485
2016/9/2,1306,485
2016/9/21,1366,485
2016/9/1,1419,485
2016/9/7,310,486
2016/9/26,310,486
2016/9/19,355,486
2016/9/3,405,486
2016/9/24,420,486
2016/9/22,745,486
2016/9/9,776,486
2016/9/12,882,486
2016/9/14,1446,486
2016/9/10,85,487
2016/9/18,109,487
2016/9/18,366,487
2016/9/4,395,487
2016/9/23,587,487
2016/9/11,711,487
2016/9/4,934,487
2016/9/10,939,487
2016/9/17,961,487
2016/9/24,984,487
2016/9/21,1076,487
2016/9/28,1172,487
2016/9/7,1174,487
2016/9/23,1251,487
2016/9/24,1265,487
2016/9/27,1377,487
2016/9/24,1422,487
2016/9/13,1,488
2016/9/16,102,488
2016/9/29,120,488
2016/9/9,128,488
2016/9/28,199,488
2016/9/10,393,488
2016/9/16,423,488
2016/9/12,841,488
2016/9/20,918,488
2016/9/16,922,488
2016/9/12,939,488
2016/9/27,984,488
2016/9/24,1100,488
2016/9/5,1203,488
2016/9/22,1284,488
2016/9/18,1311,488
2016/9/24,1397,488
2016/9/11,1422,488
2016/9/8,84,489
2016/9/21,118,489
2016/9/21,120,489
2016/9/1,126,489
2016/9/1,185,489
2016/9/23,337,489
2016/9/11,365,489
2016/9/21,366,489
2016/9/7,412,489
2016/9/23,494,489
2016/9/5,511,489
2016/9/28,662,489
2016/9/21,781,489
2016/9/24,806,489
2016/9/16,808,489
2016/9/3,835,489
2016/9/2,863,489
2016/9/1,888,489
2016/9/7,931,489
2016/9/28,937,489
2016/9/21,1003,489
2016/9/24,1003,489
2016/9/16,1016,489
2016/9/17,1082,489
2016/9/22,1118,489
2016/9/2,1153,489
2016/9/6,1229,489
2016/9/25,1291,489
2016/9/21,8,491
2016/9/17,102,491
2016/9/23,109,491
2016/9/28,188,491
2016/9/24,199,491
2016/9/28,204,491
2016/9/28,222,491
2016/9/16,231,491
2016/9/17,354,491
2016/9/17,447,491
2016/9/14,477,491
2016/9/10,698,491
2016/9/11,720,491
2016/9/25,757,491
2016/9/2,826,491
2016/9/17,841,491
2016/9/19,848,491
2016/9/8,946,491
2016/9/27,971,491
2016/9/30,1005,491
2016/9/11,1095,491
2016/9/13,1100,491
2016/9/18,1184,491
2016/9/10,1264,491
2016/9/13,1269,491
2016/9/29,1296,491
2016/9/9,1360,491
2016/9/3,1382,491
2016/9/9,1390,491
2016/9/23,1450,491
2016/9/30,84,492
2016/9/17,109,492
2016/9/22,109,492
2016/9/21,188,492
2016/9/30,246,492
2016/9/29,587,492
2016/9/2,635,492
2016/9/13,779,492
2016/9/2,824,492
2016/9/5,824,492
2016/9/26,961,492
2016/9/27,982,492
2016/9/12,1081,492
2016/9/2,1263,492
2016/9/18,1367,492
2016/9/13,84,493
2016/9/4,141,493
2016/9/21,160,493
2016/9/19,199,493
2016/9/19,204,493
2016/9/19,211,493
2016/9/23,236,493
2016/9/28,260,493
2016/9/14,265,493
2016/9/29,294,493
2016/9/13,339,493
2016/9/2,366,493
2016/9/21,488,493
2016/9/2,563,493
2016/9/3,563,493
2016/9/18,563,493
2016/9/25,745,493
2016/9/4,782,493
2016/9/6,889,493
2016/9/24,931,493
2016/9/8,1025,493
2016/9/29,1064,493
2016/9/23,1136,493
2016/9/9,1155,493
2016/9/27,1199,493
2016/9/7,1251,493
2016/9/14,1270,493
2016/9/6,1336,493
2016/9/2,1418,493
2016/9/4,126,494
2016/9/18,203,494
2016/9/7,296,494
2016/9/16,310,494
2016/9/8,330,494
2016/9/9,339,494
2016/9/26,339,494
2016/9/2,355,494
2016/9/4,444,494
2016/9/2,529,494
2016/9/2,546,494
2016/9/20,559,494
2016/9/22,559,494
2016/9/19,563,494
2016/9/1,698,494
2016/9/8,731,494
2016/9/20,971,494
2016/9/5,983,494
2016/9/1,995,494
2016/9/17,1095,494
2016/9/7,1248,494
2016/9/9,1269,494
2016/9/19,1291,494
2016/9/10,1297,494
2016/9/6,1321,494
2016/9/2,1383,494
2016/9/28,1387,494
2016/9/7,1388,494
2016/9/27,46,495
2016/9/3,185,495
2016/9/22,204,495
2016/9/11,260,495
2016/9/29,260,495
2016/9/1,503,495
2016/9/12,503,495
2016/9/10,545,495
2016/9/24,559,495
2016/9/11,641,495
2016/9/4,698,495
2016/9/2,761,495
2016/9/24,773,495
2016/9/8,867,495
2016/9/18,952,495
2016/9/24,1137,495
2016/9/20,1172,495
2016/9/3,1174,495
2016/9/28,1184,495
2016/9/4,1248,495
2016/9/28,1251,495
2016/9/30,1265,495
2016/9/7,1336,495
2016/9/13,1336,495
2016/9/1,1420,495
2016/9/26,1444,495
2016/9/30,8,496
2016/9/3,103,496
2016/9/5,197,496
2016/9/27,203,496
2016/9/29,203,496
2016/9/7,365,496
2016/9/7,496,496
2016/9/28,559,496
2016/9/22,563,496
2016/9/14,578,496
2016/9/3,699,496
2016/9/16,802,496
2016/9/16,926,496
2016/9/18,955,496
2016/9/9,979,496
2016/9/20,1005,496
2016/9/26,1028,496
2016/9/5,1248,496
2016/9/7,1250,496
2016/9/19,1250,496
2016/9/6,1306,496
2016/9/21,1312,496
2016/9/26,73,497
2016/9/29,160,497
2016/9/2,285,497
2016/9/28,318,497
2016/9/12,444,497
2016/9/14,444,497
2016/9/9,511,497
2016/9/29,538,497
2016/9/8,845,497
2016/9/13,917,497
2016/9/26,931,497
2016/9/17,951,497
2016/9/29,1005,497
2016/9/6,1244,497
2016/9/24,1251,497
2016/9/11,84,498
2016/9/18,105,498
2016/9/2,126,498
2016/9/22,134,498
2016/9/10,152,498
2016/9/20,156,498
2016/9/27,197,498
2016/9/20,204,498
2016/9/29,222,498
2016/9/22,230,498
2016/9/17,241,498
2016/9/19,293,498
2016/9/26,703,498
2016/9/19,786,498
2016/9/1,835,498
2016/9/17,835,498
2016/9/10,867,498
2016/9/5,979,498
2016/9/23,995,498
2016/9/16,1001,498
2016/9/18,1016,498
2016/9/6,1028,498
2016/9/22,1136,498
2016/9/25,1231,498
2016/9/19,1306,498
2016/9/21,1311,498
2016/9/29,1367,498
2016/9/29,1377,498
2016/9/19,1450,498
2016/9/15,231,499
2016/9/14,234,499
2016/9/12,310,499
2016/9/13,337,499
2016/9/22,405,499
2016/9/6,488,499
2016/9/14,699,499
2016/9/6,764,499
2016/9/19,773,499
2016/9/20,822,499
2016/9/3,934,499
2016/9/3,939,499
2016/9/5,939,499
2016/9/21,1078,499
2016/9/10,1085,499
2016/9/19,1106,499
2016/9/14,1172,499
2016/9/14,1225,499
2016/9/6,1248,499
2016/9/21,1291,499
2016/9/4,1293,499
2016/9/28,1364,499
2016/9/11,1446,499
2016/9/19,1449,499
2016/9/7,11,500
2016/9/16,92,500
2016/9/12,109,500
2016/9/9,127,500
2016/9/29,152,500
2016/9/17,204,500
2016/9/1,230,500
2016/9/19,286,500
2016/9/25,412,500
2016/9/18,596,500
2016/9/17,757,500
2016/9/5,779,500
2016/9/24,865,500
2016/9/12,961,500
2016/9/24,1188,500
2016/9/13,1248,500
2016/9/14,1248,500
2016/9/25,1251,500
2016/9/4,1297,500
2016/9/16,1415,500
2016/9/11,8,502
2016/9/1,141,502
2016/9/14,152,502
2016/9/18,152,502
2016/9/4,178,502
2016/9/25,203,502
2016/9/18,236,502
2016/9/17,482,502
2016/9/25,496,502
2016/9/10,510,502
2016/9/9,758,502
2016/9/23,781,502
2016/9/12,867,502
2016/9/13,867,502
2016/9/5,934,502
2016/9/22,955,502
2016/9/23,1177,502
2016/9/15,1218,502
2016/9/10,1291,502
2016/9/13,1311,502
2016/9/20,1311,502
2016/9/23,1365,502
2016/9/3,1383,502
2016/9/27,1449,502
2016/9/25,28,503
2016/9/23,203,503
2016/9/11,265,503
2016/9/9,365,503
2016/9/13,365,503
2016/9/10,496,503
2016/9/9,503,503
2016/9/19,559,503
2016/9/30,559,503
2016/9/22,779,503
2016/9/2,917,503
2016/9/29,931,503
2016/9/20,943,503
2016/9/7,995,503
2016/9/30,1016,503
2016/9/10,1026,503
2016/9/12,1040,503
2016/9/9,1248,503
2016/9/1,1263,503
2016/9/14,1263,503
2016/9/29,1265,503
2016/9/27,1293,503
2016/9/29,1311,503
2016/9/21,1356,503
2016/9/21,1365,503
2016/9/14,120,504
2016/9/14,199,504
2016/9/20,337,504
2016/9/13,532,504
2016/9/10,563,504
2016/9/1,587,504
2016/9/19,740,504
2016/9/12,745,504
2016/9/1,917,504
2016/9/5,930,504
2016/9/15,1042,504
2016/9/16,1042,504
2016/9/13,1076,504
2016/9/15,1094,504
2016/9/18,1125,504
2016/9/5,1128,504
2016/9/24,1152,504
2016/9/16,1184,504
2016/9/23,1199,504
2016/9/26,1207,504
2016/9/2,1217,504
2016/9/13,1229,504
2016/9/5,1264,504
2016/9/6,1281,504
2016/9/5,1297,504
2016/9/12,1311,504
2016/9/6,1314,504
2016/9/24,1400,504
2016/9/8,152,505
2016/9/18,204,505
2016/9/17,213,505
2016/9/30,265,505
2016/9/2,296,505
2016/9/10,352,505
2016/9/24,496,505
2016/9/4,769,505
2016/9/2,772,505
2016/9/22,773,505
2016/9/13,782,505
2016/9/4,824,505
2016/9/19,905,505
2016/9/5,917,505
2016/9/29,971,505
2016/9/13,1013,505
2016/9/23,1078,505
2016/9/7,1103,505
2016/9/15,1117,505
2016/9/4,1244,505
2016/9/17,1269,505
2016/9/14,1342,505
2016/9/4,1347,505
2016/9/1,1356,505
2016/9/17,1394,505
2016/9/20,1397,505
2016/9/10,46,506
2016/9/26,156,506
2016/9/26,199,506
2016/9/3,351,506
2016/9/19,360,506
2016/9/30,393,506
2016/9/27,412,506
2016/9/19,542,506
2016/9/5,573,506
2016/9/2,764,506
2016/9/10,798,506
2016/9/11,862,506
2016/9/9,882,506
2016/9/14,882,506
2016/9/27,962,506
2016/9/13,995,506
2016/9/18,1118,506
2016/9/26,1184,506
2016/9/4,1273,506
2016/9/11,1366,506
2016/9/4,22,507
2016/9/5,56,507
2016/9/27,103,507
2016/9/30,142,507
2016/9/9,200,507
2016/9/24,204,507
2016/9/14,305,507
2016/9/18,337,507
2016/9/20,545,507
2016/9/3,546,507
2016/9/14,564,507
2016/9/12,641,507
2016/9/3,779,507
2016/9/12,798,507
2016/9/27,867,507
2016/9/7,887,507
2016/9/3,990,507
2016/9/16,1028,507
2016/9/14,1055,507
2016/9/22,1078,507
2016/9/9,1177,507
2016/9/30,1184,507
2016/9/29,1257,507
2016/9/22,1366,507
2016/9/4,1374,507
2016/9/28,1449,507
2016/9/8,286,508
2016/9/28,488,508
2016/9/16,496,508
2016/9/6,835,508
2016/9/5,971,508
2016/9/27,1174,508
2016/9/26,1251,508
2016/9/24,1282,508
2016/9/10,1306,508
2016/9/19,1394,508
2016/9/29,1397,508
2016/9/28,6,509
2016/9/23,120,509
2016/9/18,197,509
2016/9/9,230,509
2016/9/10,365,509
2016/9/28,496,509
2016/9/12,534,509
2016/9/30,539,509
2016/9/15,736,509
2016/9/24,780,509
2016/9/22,786,509
2016/9/8,798,509
2016/9/29,887,509
2016/9/12,899,509
2016/9/9,1011,509
2016/9/25,1016,509
2016/9/28,1100,509
2016/9/20,1103,509
2016/9/2,1248,509
2016/9/13,1250,509
2016/9/8,1251,509
2016/9/14,1251,509
2016/9/30,1279,509
2016/9/18,1282,509
2016/9/7,1297,509
2016/9/18,1437,509
2016/9/17,28,510
2016/9/7,46,510
2016/9/23,91,510
2016/9/11,96,510
2016/9/16,197,510
2016/9/30,310,510
2016/9/28,324,510
2016/9/3,591,510
2016/9/9,762,510
2016/9/6,984,510
2016/9/9,1081,510
2016/9/10,1128,510
2016/9/1,1188,510
2016/9/14,1231,510
2016/9/11,1250,510
2016/9/22,1282,510
2016/9/29,1288,510
2016/9/7,1364,510
2016/9/13,6,511
2016/9/6,37,511
2016/9/5,126,511
2016/9/26,203,511
2016/9/15,213,511
2016/9/5,330,511
2016/9/23,559,511
2016/9/24,591,511
2016/9/2,699,511
2016/9/2,758,511
2016/9/3,955,511
2016/9/17,990,511
2016/9/19,1028,511
2016/9/5,1035,511
2016/9/15,1064,511
2016/9/7,1081,511
2016/9/9,1185,511
2016/9/26,1188,511
2016/9/16,1217,511
2016/9/6,1251,511
2016/9/4,1258,511
2016/9/13,1367,511
2016/9/19,1387,511
2016/9/11,1400,511
2016/9/1,1446,511
2016/9/24,3,513
2016/9/18,153,513
2016/9/7,222,513
2016/9/5,529,513
2016/9/6,762,513
2016/9/13,808,513
2016/9/30,1003,513
2016/9/14,1028,513
2016/9/2,1035,513
2016/9/23,1172,513
2016/9/20,1191,513
2016/9/25,1194,513
2016/9/20,1199,513
2016/9/9,1217,513
2016/9/17,1217,513
2016/9/8,1360,513
2016/9/26,1367,513
2016/9/28,1397,513
2016/9/15,102,514
2016/9/13,126,514
2016/9/24,142,514
2016/9/21,260,514
2016/9/1,393,514
2016/9/25,482,514
2016/9/23,496,514
2016/9/4,563,514
2016/9/23,563,514
2016/9/23,632,514
2016/9/10,731,514
2016/9/7,809,514
2016/9/19,1005,514
2016/9/25,1008,514
2016/9/25,1115,514
2016/9/11,1251,514
2016/9/13,1281,514
2016/9/9,1336,514
2016/9/22,1398,514
2016/9/12,152,515
2016/9/17,161,515
2016/9/29,188,515
2016/9/28,230,515
2016/9/11,293,515
2016/9/4,310,515
2016/9/14,355,515
2016/9/17,385,515
2016/9/18,385,515
2016/9/1,471,515
2016/9/6,563,515
2016/9/11,563,515
2016/9/26,564,515
2016/9/7,586,515
2016/9/3,587,515
2016/9/25,849,515
2016/9/4,899,515
2016/9/10,930,515
2016/9/28,936,515
2016/9/1,939,515
2016/9/12,1002,515
2016/9/30,1056,515
2016/9/26,1061,515
2016/9/8,1188,515
2016/9/15,1217,515
2016/9/4,1229,515
2016/9/30,1257,515
2016/9/29,1291,515
2016/9/13,1306,515
2016/9/20,1425,515
2016/9/19,180,516
2016/9/22,337,516
2016/9/4,365,516
2016/9/26,444,516
2016/9/26,723,516
2016/9/28,786,516
2016/9/21,937,516
2016/9/25,952,516
2016/9/8,1016,516
2016/9/17,1028,516
2016/9/28,1028,516
2016/9/15,1082,516
2016/9/7,1188,516
2016/9/8,1217,516
2016/9/2,1223,516
2016/9/7,1223,516
2016/9/12,1251,516
2016/9/8,1291,516
2016/9/14,1382,516
2016/9/18,1394,516
2016/9/10,1425,516
2016/9/27,14,517
2016/9/26,152,517
2016/9/11,211,517
2016/9/7,265,517
2016/9/8,321,517
2016/9/29,366,517
2016/9/22,412,517
2016/9/24,539,517
2016/9/9,699,517
2016/9/6,757,517
2016/9/18,867,517
2016/9/12,888,517
2016/9/13,931,517
2016/9/17,1042,517
2016/9/5,1049,517
2016/9/20,1118,517
2016/9/3,1125,517
2016/9/3,1175,517
2016/9/18,1194,517
2016/9/20,1194,517
2016/9/20,1291,517
2016/9/11,1362,517
2016/9/21,1367,517
2016/9/29,1449,517
2016/9/1,3,518
2016/9/6,109,518
2016/9/27,222,518
2016/9/20,241,518
2016/9/8,303,518
2016/9/9,337,518
2016/9/2,707,518
2016/9/30,730,518
2016/9/8,848,518
2016/9/9,939,518
2016/9/24,952,518
2016/9/13,961,518
2016/9/2,979,518
2016/9/6,1050,518
2016/9/27,1109,518
2016/9/21,1137,518
2016/9/19,1172,518
2016/9/12,1263,518
2016/9/11,1311,518
2016/9/3,1364,518
2016/9/21,1364,518
2016/9/23,1367,518
2016/9/17,1397,518
2016/9/19,1397,518
2016/9/3,46,519
2016/9/17,84,519
2016/9/30,107,519
2016/9/11,109,519
2016/9/14,109,519
2016/9/23,122,519
2016/9/15,123,519
2016/9/5,152,519
2016/9/23,160,519
2016/9/30,211,519
2016/9/10,293,519
2016/9/25,355,519
2016/9/22,496,519
2016/9/16,563,519
2016/9/2,573,519
2016/9/13,764,519
2016/9/9,782,519
2016/9/7,786,519
2016/9/20,835,519
2016/9/8,1040,519
2016/9/4,1055,519
2016/9/21,1093,519
2016/9/12,1188,519
2016/9/26,1265,519
2016/9/7,1328,519
2016/9/11,1342,519
2016/9/13,1390,519
2016/9/18,1390,519
2016/9/3,1420,519
2016/9/5,1427,519
2016/9/25,1429,519
2016/9/7,1444,519
2016/9/13,1446,519
2016/9/12,122,520
2016/9/8,230,520
2016/9/13,352,520
2016/9/24,366,520
2016/9/11,542,520
2016/9/10,699,520
2016/9/28,850,520
2016/9/11,905,520
2016/9/29,952,520
2016/9/7,955,520
2016/9/12,1042,520
2016/9/2,1060,520
2016/9/10,1137,520
2016/9/1,1174,520
2016/9/11,1188,520
2016/9/12,1281,520
2016/9/12,1291,520
2016/9/11,1296,520
2016/9/23,1312,520
2016/9/16,160,521
2016/9/4,185,521
2016/9/21,211,521
2016/9/25,318,521
2016/9/13,355,521
2016/9/8,545,521
2016/9/23,546,521
2016/9/25,559,521
2016/9/13,720,521
2016/9/5,772,521
2016/9/20,776,521
2016/9/23,786,521
2016/9/5,835,521
2016/9/18,905,521
2016/9/11,922,521
2016/9/2,930,521
2016/9/7,984,521
2016/9/18,1013,521
2016/9/1,1060,521
2016/9/10,1081,521
2016/9/10,1173,521
2016/9/28,1199,521
2016/9/14,1250,521
2016/9/24,1264,521
2016/9/8,1284,521
2016/9/7,1306,521
2016/9/14,1367,521
2016/9/12,306,522
2016/9/5,365,522
2016/9/26,559,522
2016/9/13,591,522
2016/9/29,729,522
2016/9/1,772,522
2016/9/17,776,522
2016/9/3,782,522
2016/9/8,790,522
2016/9/1,823,522
2016/9/3,888,522
2016/9/14,931,522
2016/9/10,975,522
2016/9/26,983,522
2016/9/17,1264,522
2016/9/26,1284,522
2016/9/19,1361,522
2016/9/6,84,524
2016/9/22,197,524
2016/9/6,202,524
2016/9/11,236,524
2016/9/23,241,524
2016/9/25,285,524
2016/9/4,503,524
2016/9/9,720,524
2016/9/18,896,524
2016/9/29,924,524
2016/9/29,943,524
2016/9/25,955,524
2016/9/27,955,524
2016/9/27,1000,524
2016/9/16,1048,524
2016/9/23,1103,524
2016/9/25,1109,524
2016/9/5,1174,524
2016/9/14,1188,524
2016/9/1,1251,524
2016/9/1,1366,524
2016/9/19,1445,524
2016/9/30,1450,524
2016/9/26,385,525
2016/9/2,471,525
2016/9/3,503,525
2016/9/8,632,525
2016/9/11,745,525
2016/9/19,781,525
2016/9/1,971,525
2016/9/11,1016,525
2016/9/3,1021,525
2016/9/9,1028,525
2016/9/19,1078,525
2016/9/25,1188,525
2016/9/16,1231,525
2016/9/7,1284,525
2016/9/26,1291,525
2016/9/18,1397,525
2016/9/24,1398,525
2016/9/12,1409,525
2016/9/25,142,526
2016/9/25,211,526
2016/9/9,355,526
2016/9/9,706,526
2016/9/17,752,526
2016/9/1,982,526
2016/9/4,1100,526
2016/9/18,1172,526
2016/9/27,1251,526
2016/9/1,1252,526
2016/9/16,1269,526
2016/9/29,1361,526
2016/9/3,1366,526
2016/9/23,1397,526
2016/9/29,1400,526
2016/9/3,1419,526
2016/9/11,6,527
2016/9/30,118,527
2016/9/6,310,527
2016/9/10,339,527
2016/9/29,339,527
2016/9/7,355,527
2016/9/7,430,527
2016/9/4,508,527
2016/9/14,808,527
2016/9/24,809,527
2016/9/7,1002,527
2016/9/4,1021,527
2016/9/29,1078,527
2016/9/29,1093,527
2016/9/10,1100,527
2016/9/18,1115,527
2016/9/11,1128,527
2016/9/29,1212,527
2016/9/4,1251,527
2016/9/13,1251,527
2016/9/6,1422,527
2016/9/19,92,528
2016/9/14,103,528
2016/9/5,188,528
2016/9/14,273,528
2016/9/11,330,528
2016/9/28,366,528
2016/9/13,496,528
2016/9/3,764,528
2016/9/26,773,528
2016/9/28,779,528
2016/9/10,848,528
2016/9/9,943,528
2016/9/8,1003,528
2016/9/8,1024,528
2016/9/9,1251,528
2016/9/4,1263,528
2016/9/18,1291,528
2016/9/11,1340,528
2016/9/6,1364,528
2016/9/27,11,529
2016/9/7,106,529
2016/9/25,113,529
2016/9/10,127,529
2016/9/30,132,529
2016/9/23,197,529
2016/9/6,230,529
2016/9/1,241,529
2016/9/12,296,529
2016/9/7,354,529
2016/9/13,393,529
2016/9/7,534,529
2016/9/4,823,529
2016/9/3,917,529
2016/9/1,931,529
2016/9/13,1002,529
2016/9/13,1177,529
2016/9/24,1291,529
2016/9/28,1299,529
2016/9/4,1366,529
2016/9/11,1369,529
2016/9/24,1387,529
2016/9/30,1437,529
2016/9/2,1446,529
2016/9/15,96,530
2016/9/28,120,530
2016/9/20,142,530
2016/9/4,263,530
2016/9/6,265,530
2016/9/29,329,530
2016/9/3,330,530
2016/9/4,330,530
2016/9/23,354,530
2016/9/10,524,530
2016/9/13,587,530
2016/9/10,740,530
2016/9/1,896,530
2016/9/10,982,530
2016/9/4,1000,530
2016/9/22,1005,530
2016/9/1,1026,530
2016/9/21,1212,530
2016/9/11,1235,530
2016/9/10,1251,530
2016/9/3,1258,530
2016/9/5,1284,530
2016/9/18,1425,530
2016/9/24,1427,530
2016/9/21,3,531
2016/9/29,8,531
2016/9/6,156,531
2016/9/7,230,531
2016/9/27,260,531
2016/9/27,310,531
2016/9/25,385,531
2016/9/9,496,531
2016/9/21,524,531
2016/9/3,539,531
2016/9/19,545,531
2016/9/29,699,531
2016/9/4,720,531
2016/9/20,937,531
2016/9/20,1064,531
2016/9/9,1128,531
2016/9/8,1185,531
2016/9/6,1263,531
2016/9/7,1291,531
2016/9/24,1390,531
2016/9/10,1422,531
2016/9/3,355,532
2016/9/5,393,532
2016/9/21,393,532
2016/9/8,573,532
2016/9/6,1024,532
2016/9/26,1194,532
2016/9/11,1211,532
2016/9/17,1364,532
2016/9/29,1364,532
2016/9/18,1366,532
2016/9/24,1366,532
2016/9/17,1390,532
2016/9/1,6,533
2016/9/6,11,533
2016/9/25,96,533
2016/9/19,152,533
2016/9/17,203,533
2016/9/15,238,533
2016/9/7,256,533
2016/9/20,281,533
2016/9/28,355,533
2016/9/8,471,533
2016/9/7,542,533
2016/9/6,545,533
2016/9/20,735,533
2016/9/7,779,533
2016/9/7,867,533
2016/9/8,931,533
2016/9/8,955,533
2016/9/1,1035,533
2016/9/1,1050,533
2016/9/5,1108,533
2016/9/23,1194,533
2016/9/2,1251,533
2016/9/5,1251,533
2016/9/12,1296,533
2016/9/30,1311,533
2016/9/3,1422,533
2016/9/25,60,535
2016/9/10,103,535
2016/9/15,143,535
2016/9/9,152,535
2016/9/17,195,535
2016/9/23,286,535
2016/9/26,366,535
2016/9/21,545,535
2016/9/5,587,535
2016/9/8,699,535
2016/9/20,729,535
2016/9/11,1042,535
